"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"204162_at",2.57740091716923,0.0184079023333333,13.3466792390088,1.34238477818859e-27,9.23206135188189e-26,52.1001237224129,"NDC80"
"218834_s_at",1.23072005960879,0.00635866952564103,13.3135005325926,1.65280367346478e-27,1.11978984940133e-25,51.8937011001514,"TMEM132A"
"203270_at",1.14072399423077,0.00628005819871795,13.2797683942879,2.04215913256937e-27,1.35503702151979e-25,51.6837971414655,"DTYMK"
"205909_at",1.59396360165275,0.0137481964102564,13.2795204176724,2.04533758561626e-27,1.35550099992205e-25,51.682253925592,"POLE2"
"203022_at",1.70575802230769,0.00943945816666667,13.2556182745641,2.37613924327324e-27,1.56713405459547e-25,51.533496000398,"RNASEH2A"
"213008_at",1.79902640119341,0.0176285058397436,13.2544329083074,2.39387193398973e-27,1.57692708422757e-25,51.5261182499797,"FANCI"
"209825_s_at",1.77671670758901,0.0107927404423077,13.2461984457684,2.52076730519238e-27,1.65652587032925e-25,51.4748655089058,"UCK2"
"222077_s_at",1.79698674005934,0.0142056716346154,13.2361788267595,2.68428682616854e-27,1.75764529605706e-25,51.4124987552246,"RACGAP1"
"202779_s_at",2.01852795611209,0.01008987825,13.2080011875339,3.20331750148625e-27,2.07809812033063e-25,51.2370913665562,"UBE2S"
"220651_s_at",1.94544049642637,0.0195449153205128,13.202342236287,3.3190923560324e-27,2.14251918023697e-25,51.2018611530409,"MCM10"
"203554_x_at",1.98967710292308,0.011608650551282,13.1853792064945,3.69183531543482e-27,2.35257687495802e-25,51.096250824771,"PTTG1"
"209302_at",1.17079139236923,0.0104010247948718,13.174638138129,3.94923444321287e-27,2.49912492109565e-25,51.0293734773521,"POLR2H"
"209709_s_at",1.91588921625934,0.0143889679871795,13.1725791572756,4.0005899582745e-27,2.52286339064196e-25,51.0165532146344,"HMMR"
"206074_s_at",1.54183548143736,0.00757850465384615,13.1694793376808,4.07916956664895e-27,2.56406158567244e-25,50.9972519277227,"HMGA1"
"210334_x_at",1.45004955021319,0.0114530173782051,13.1477977792322,4.67371767119051e-27,2.92374729602221e-25,50.8622421558555,"BIRC5"
"219510_at",1.38388556132527,0.0116104755320513,13.1375985486027,4.98266230072634e-27,3.09928397374531e-25,50.7987275427318,"POLQ"
"242283_at",1.56281307147692,0.0172989031153846,13.1373572232397,4.99021463254577e-27,3.10045437539137e-25,50.7972246796821,"DNAH14"
"204603_at",1.8162506234967,0.0156427606346154,13.1204940517416,5.54733443320409e-27,3.42712440830998e-25,50.6922046326831,"EXO1"
"212949_at",1.77352365771428,0.0163490670769231,13.1154218812076,5.72678149113859e-27,3.53399298000002e-25,50.6606147670058,"NCAPH"
"202589_at",2.33132259033846,0.019138459974359,13.0970980045588,6.424841590547e-27,3.929286509655e-25,50.5464864821029,"TYMS"
"218115_at",1.49597099551429,0.0134329625833333,13.0908302334577,6.68266391556837e-27,4.07784207124666e-25,50.5074462953157,"ASF1B"
"206316_s_at",1.61891857467033,0.0184110763269231,13.0852023516065,6.92297481483027e-27,4.21038540601607e-25,50.4723909194742,"KNTC1"
"208546_x_at",1.44544020127912,0.0128312782692308,13.0815678076279,7.08274660347707e-27,4.29799301381919e-25,50.449751357972,"H2BC9"
"229538_s_at",1.39896828438242,0.0139873989871795,13.0551434688465,8.3607981677013e-27,5.01235350678804e-25,50.2851440467008,"IQGAP3"
"205661_s_at",1.00794883637363,0.00415749424358974,13.0397027130783,9.21193212501406e-27,5.48651839798632e-25,50.1889495454054,"FLAD1"
"238075_at",1.53810228778901,0.0154050866666667,13.0172589338348,1.06060565377839e-26,6.28262341498737e-25,50.049116474291,"CHEK1"
"218782_s_at",2.1305895351934,0.0230192185448718,12.991674371164,1.2454566646666e-26,7.3378602522248e-25,49.8897006279457,"ATAD2"
"204146_at",2.14816092313626,0.0244070431987179,12.9879222432146,1.27515235689692e-26,7.48860957178724e-25,49.8663200802068,"RAD51AP1"
"227103_s_at",1.41660294512967,0.0110419425769231,12.9857001431934,1.29307181585962e-26,7.58569758928376e-25,49.852473409546,"ECE2"
"228868_x_at",1.59816736328571,0.01170844725,12.9774994880134,1.36141208996564e-26,7.96950813906548e-25,49.8013713410829,"CDT1"
"222740_at",2.04574232214505,0.0258661854871795,12.9749301632501,1.38355833859298e-26,8.09048686230707e-25,49.7853603832424,"ATAD2"
"201088_at",1.38292650156264,0.0124962273269231,12.9720212751213,1.40906684295315e-26,8.23084718359652e-25,49.767233231785,"KPNA2"
"204347_at",1.62849652572527,0.000584416826923083,12.9459477140657,1.65978637911254e-26,9.61322248707395e-25,49.6047438800409,"AK4"
"202338_at",1.66170200100879,0.0180721656858974,12.9409008838958,1.71324379529965e-26,9.89140491108852e-25,49.5732905639924,"TK1"
"226661_at",1.90894860681978,0.0149397933782051,12.9369967936438,1.75577593512898e-26,1.01156005535487e-24,49.5489587697003,"CDCA2"
"222416_at",1.07721326261319,0.00521385092948718,12.9324783298479,1.80632188731874e-26,1.03958578093845e-24,49.5207975669347,"ALDH18A1"
"202690_s_at",1.03042386452308,0.00854661773076923,12.9065229213026,2.12619673721861e-26,1.21346353452429e-24,49.3590231248932,"SNRPD1"
"205394_at",2.14976076597363,0.0232030110384615,12.9030164214764,2.1735514543503e-26,1.23919630622109e-24,49.3371668386523,"CHEK1"
"234954_at",1.17015382540879,0.00271703775,12.8880572840388,2.38771726792308e-26,1.35283359195538e-24,49.2439226862008,NA
"236641_at",1.93230078632527,0.0222877473205128,12.8866656089033,2.40868443695926e-26,1.36330043054604e-24,49.2352477985966,"KIF14"
"1554408_a_at",1.83107783227253,0.0167041136153846,12.8818052102631,2.48336761768927e-26,1.40121903505842e-24,49.2049506327514,"TK1"
"201710_at",1.56102793061319,0.0121125735448718,12.8795238530884,2.51921677163482e-26,1.41851881554206e-24,49.1907296999507,"MYBL2"
"208696_at",1.07023407489231,0.00875518692307692,12.876364059117,2.569726446123e-26,1.44250301274923e-24,49.1710328347925,"CCT5"
"203968_s_at",1.69270808745055,0.0184633436282051,12.8757445435868,2.57974764390673e-26,1.44664310185231e-24,49.1671710061724,"CDC6"
"209836_x_at",1.04918100831209,0.00678227075641026,12.8517905031775,2.99873223158135e-26,1.664524718393e-24,49.0178450729512,"BOLA2"
"218512_at",1.29885052020439,0.011036712775641,12.8000783524328,4.15006101569558e-26,2.27359304642441e-24,48.6954452430922,"WDR12"
"203819_s_at",3.23950794327692,0.0288596207884615,12.7908626960083,4.39749338902025e-26,2.40673624669351e-24,48.6379855794821,"IGF2BP3"
"205733_at",1.44386470172527,0.00827881741666667,12.7831056426896,4.61716807706317e-26,2.5206809904348e-24,48.5896192963846,"BLM"
"204767_s_at",1.57648825934286,0.016873105775641,12.7830246189441,4.61951962033045e-26,2.5206809904348e-24,48.5891140974663,"FEN1"
"225314_at",1.44341325797143,0.0119672502884615,12.7594156708968,5.35837212783076e-26,2.89781400681649e-24,48.4419035326921,"OCIAD2"
"207746_at",1.78278646517802,0.0175588701538462,12.7582853567526,5.39657160492169e-26,2.90983779584905e-24,48.4348554007714,"POLQ"
"213011_s_at",1.03812166742637,0.00484636309615385,12.7483159125192,5.74551374241249e-26,3.0858149692181e-24,48.3726896391713,"TPI1"
"218897_at",1.28794228196264,0.0118288942628205,12.7416357326735,5.99186948954329e-26,3.2023994559216e-24,48.3310337405948,"TMEM177"
"215227_x_at",1.02548659826154,0.00934234716025641,12.7378629573798,6.13564503009976e-26,3.27603898457719e-24,48.3075074072153,"ACP1"
"223556_at",1.82665550517143,0.0226032398525641,12.7371233430077,6.16423280505461e-26,3.28809198650108e-24,48.3028952854356,"HELLS"
"222680_s_at",2.08233054246154,0.0256053048974359,12.7185304688162,6.92835573793717e-26,3.65997922677985e-24,48.1869506053549,"DTL"
