"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"1555756_a_at",-1.61804508133846,-0.0159052906730769,-8.80886511965045,2.28662993207735e-15,3.03008947010008e-14,24.1910963177866,"CLEC7A"
"225299_at",-1.39412709264615,-0.0125283176282051,-8.8062785704688,2.32214012149976e-15,3.07490944884958e-14,24.1758703290075,"MYO5B"
"238725_at",-1.26427695042857,-0.00485940236538462,-8.80411011428843,2.35233243555233e-15,3.11338116470161e-14,24.1631066332504,"IRF1"
"207677_s_at",-1.23291939695385,-0.0144478372948718,-8.79687320256963,2.45594737439485e-15,3.24323962985946e-14,24.1205172006381,"NCF4"
"228750_at",-1.93815358738681,-0.0257244329038461,-8.79011270393743,2.55683485533501e-15,3.36840225078194e-14,24.0807420223438,"COL14A1"
"201236_s_at",-1.04534613963077,-0.012432241025641,-8.77560992622235,2.78737045316131e-15,3.65554040601091e-14,23.9954498952383,"BTG2"
"213456_at",-2.37584340147912,0.00677630358333334,-8.77398562544307,2.81444364246878e-15,3.69016081899235e-14,23.9859001771414,"SOSTDC1"
"213094_at",-1.69286249326154,-0.0117922859615385,-8.76622662265672,2.94741738624236e-15,3.85618678135442e-14,23.940291026246,"ADGRG6"
"228573_at",-1.03067201767692,-0.00724998889102564,-8.76369556645962,2.99213110555896e-15,3.91187872301377e-14,23.9254158485245,"ANTXR2"
"202388_at",-1.20307277751648,-0.0114249063205128,-8.76271008791688,3.00972238914217e-15,3.93393668721846e-14,23.9196245198405,"RGS2"
"244317_at",-1.1158786468989,-0.00915059958333333,-8.76164041371519,3.02893296521305e-15,3.95810014036863e-14,23.9133386496465,"ELAPOR2"
"225660_at",-1.60408688473846,-0.00338637446153846,-8.75976477254302,3.06291278890741e-15,4.00154735325e-14,23.9023171917449,"SEMA6A"
"238009_at",-1.13523432774725,0.00385453063461539,-8.7551147960193,3.14879631940232e-15,4.10492224042255e-14,23.8749968899279,"SOX5"
"205883_at",-1.99148281425275,-0.0142874576217949,-8.73941232734373,3.4568923529207e-15,4.4841183723829e-14,23.7827754296092,"ZBTB16"
"205528_s_at",-1.07906326772967,0.000732308942307688,-8.7383635105595,3.47850721998486e-15,4.50894694766886e-14,23.7766176692261,"RUNX1T1"
"226250_at",-1.03736294392967,-0.00993339728205128,-8.73183716292976,3.61605841615764e-15,4.67837183869899e-14,23.7383061441803,"ZBTB20"
"244654_at",-1.03846224315385,9.55760064102571e-05,-8.72499980154055,3.76596504535309e-15,4.86655965149327e-14,23.6981793206208,"MYO1G"
"209488_s_at",-1.2452773204945,-0.0106720169038462,-8.7234465873566,3.80087042250188e-15,4.90702692680732e-14,23.6890653734802,"RBPMS"
"1554240_a_at",-1.52829644797802,-0.0120646940128205,-8.71678293601232,3.95430794988576e-15,5.09669465252249e-14,23.6499706934302,"ITGAL"
"221581_s_at",-1.00685772705494,-0.00864826296153846,-8.71653412796784,3.96015470310049e-15,5.10302753693186e-14,23.6485111700423,"LAT2"
"205119_s_at",-1.39997643031648,-0.0112566086538462,-8.70704208154971,4.18974209823987e-15,5.38491182936683e-14,23.5928408763046,"FPR1"
"201694_s_at",-1.01974936204615,-0.00957757025,-8.70681335248304,4.19543464454253e-15,5.39096096804613e-14,23.5914996499198,"EGR1"
"226197_at",-1.15565580603956,0.000545658538461535,-8.70395740520857,4.2671631480737e-15,5.47412353638971e-14,23.5747539017559,"AR"
"224823_at",-1.19664864012527,-0.00552543798076924,-8.70228158474533,4.30981817662823e-15,5.52614661474322e-14,23.564928663122,"MYLK"
"243729_at",-1.41182358146374,0.00357687719230768,-8.70165187844683,4.3259555224621e-15,5.54434172973782e-14,23.5612368991587,NA
"1555950_a_at",-1.52689846927472,-0.00397417328205129,-8.69950060232097,4.38154012005635e-15,5.61295000150143e-14,23.548625355885,"CD55"
"214247_s_at",-1.23047760232527,-0.00512038337179487,-8.69857524725776,4.40566717738347e-15,5.63989353602064e-14,23.5432009256851,"DKK3"
"220751_s_at",-1.59384775952747,-0.00772450392948717,-8.69714446166483,4.44323261167668e-15,5.68399024434775e-14,23.5348140524128,"FAXDC2"
"205081_at",-1.74161868742637,-0.0108134155320513,-8.69433861698805,4.51782697141142e-15,5.77462664420843e-14,23.518368335675,"CRIP1"
"225207_at",-2.31738436070989,-0.00343622260897435,-8.68819609307386,4.68550048214908e-15,5.96877303964354e-14,23.4823719276933,"PDK4"
"205147_x_at",-1.13470422905934,-0.0141372626538462,-8.68341868503936,4.82017288753229e-15,6.13175785541712e-14,23.4543814274466,"NCF4"
"235885_at",-1.11615574056044,-0.00959051596794872,-8.67933153267993,4.93843566219054e-15,6.27781841037591e-14,23.430439302088,"P2RY12"
"230466_s_at",-1.06622197149451,-0.0015751187051282,-8.67702742549839,5.00637182595452e-15,6.36122192851646e-14,23.4169437907334,"RASSF3"
"223303_at",-1.04083674496483,-0.0205060240961538,-8.67399228898857,5.09728153418694e-15,6.472221734363e-14,23.3991684179069,"FERMT3"
"204011_at",-1.1799393744967,-0.00372188571794872,-8.66991108266316,5.22211442875656e-15,6.61996536963285e-14,23.3752700956,"SPRY2"
"244650_at",-1.13397735487033,-0.00588578160256411,-8.66421613750792,5.40139952782209e-15,6.83456420235299e-14,23.3419287133821,"OTULINL"
"211985_s_at",-1.08685197871648,-0.00672248807692308,-8.65768709677207,5.61447926886357e-15,7.07960456699989e-14,23.3037134240657,"CALM1"
"212989_at",-1.10138908440439,-0.00472811671794872,-8.65236598589621,5.79429852827314e-15,7.29625223476126e-14,23.2725757044356,"SGMS1"
"223553_s_at",-1.10549068225714,-0.0114781674807692,-8.64777747263042,5.95394807900119e-15,7.48091057344649e-14,23.2457303014587,"DOK3"
"217478_s_at",-1.54445236885934,-0.020484938224359,-8.63811622645489,6.30452488347765e-15,7.90596096339771e-14,23.1892227766794,"HLA-DMA"
"210103_s_at",-1.77957961580879,-0.00655717392948719,-8.63568212723296,6.39603857235228e-15,8.00969786860652e-14,23.1749894887046,"FOXA2"
"238987_at",-1.02972665474725,-0.00522223208974359,-8.63262496431092,6.5128492308383e-15,8.15037838626881e-14,23.1571148513216,"B4GALT1"
"214467_at",-1.29092466406593,-0.0136688761410256,-8.62923678608411,6.64478515833539e-15,8.30788082625172e-14,23.1373074208309,"GPR65"
"203501_at",-1.02258843521978,-0.0122636686987179,-8.62859958731694,6.66989276386486e-15,8.3338064664515e-14,23.1335826347582,"CPQ"
"210644_s_at",-1.14570650351429,-0.0170124328397436,-8.62563727846785,6.78786019809852e-15,8.47513716216115e-14,23.1162675355973,"LAIR1"
"241193_at",-1.08484508365714,-0.00302396530769231,-8.61755753828374,7.12026080187305e-15,8.85981473241713e-14,23.0690509631087,"ETS2"
"227307_at",-1.07390138978242,-0.00414796640384615,-8.61268337445738,7.32855302803028e-15,9.10449072500694e-14,23.0405747356855,"TSPAN18"
"206979_at",-1.00251544906374,-0.00954938951282051,-8.60999587583601,7.44597802744069e-15,9.24407013284105e-14,23.0248760438053,"C8B"
"202150_s_at",-1.31910362990769,-0.00727418869230769,-8.60881259228453,7.49827018451641e-15,9.3047644652391e-14,23.0179645862312,"NEDD9"
"1566482_at",-1.05069918186813,1.79191025640924e-06,-8.60669743009891,7.59265491403002e-15,9.41547760092065e-14,23.0056109400566,NA
"231262_at",-1.4370943905011,-0.00666767691025641,-8.60501021496324,7.66878889536862e-15,9.50613305090201e-14,22.9957574947877,NA
"228496_s_at",-1.13868841212088,-0.0118728693012821,-8.59744473535436,8.01960630472614e-15,9.92018042332357e-14,22.9515829947753,"CRIM1"
"220615_s_at",-1.27233739847033,-0.00702162128205128,-8.59656019418825,8.06165037162654e-15,9.960920543925e-14,22.9464190949785,"FAR2"
"235086_at",-1.51290086543736,-0.0131575981153846,-8.58640414469148,8.56036600493879e-15,1.05532809767763e-13,22.8871421544971,"THBS1"
"201324_at",-1.39391358630989,-0.0205328556346154,-8.58245424473993,8.76250129235909e-15,1.07781722870581e-13,22.8640948260583,"EMP1"
"209487_at",-1.08993534759341,-0.00792407458333333,-8.57391379008815,9.21591080860833e-15,1.13155159097386e-13,22.8142748909107,"RBPMS"
"209687_at",-1.47069778596703,-0.0299654530448718,-8.56874572674276,9.50152163220973e-15,1.16557257177713e-13,22.7841360591666,"CXCL12"
"218510_x_at",-1.2144551069011,-0.0180099385384615,-8.56661054324467,9.62207274928992e-15,1.17930246036186e-13,22.7716861033154,"RETREG1"
"209031_at",-1.6197249235956,0.000424861666666663,-8.56249702020139,9.85861901387634e-15,1.2059776463421e-13,22.7477038490091,"CADM1"
"213805_at",-1.00311861096483,-0.000388358339743589,-8.56248067558015,9.85957033223449e-15,1.2059776463421e-13,22.747608566424,"ABHD5"
"218454_at",-1.32512464592967,-0.0210701834230769,-8.55953609072237,1.00324527615484e-14,1.22630081542066e-13,22.7304438787017,"PLBD1"
"208096_s_at",-1.42642567249011,-0.00585253576282051,-8.55692910671621,1.01880251972064e-14,1.24448230039602e-13,22.7152489089215,"COL21A1"
"225626_at",-1.20103134681758,-0.00546795203846154,-8.54827049455938,1.07221297514262e-14,1.30534946372573e-13,22.6647935410153,"PAG1"
"201926_s_at",-1.49384829016483,-0.00194459667307692,-8.54198888476361,1.11269305250165e-14,1.35072141752948e-13,22.6282008842369,"CD55"
"229178_at",-1.33412624673187,0.00633137239102564,-8.52939511910022,1.1984784451571e-14,1.45131359886965e-13,22.5548667765831,"PRTG"
"230472_at",-1.26115329182418,0.000791468051282059,-8.52837805140431,1.20568654320781e-14,1.45971903786286e-13,22.5489460435879,"IRX1"
"214617_at",-1.3089017772967,-0.000230737602564109,-8.51759794739682,1.28478430881293e-14,1.55067510119971e-13,22.4862066868594,"PRF1"
"201502_s_at",-1.13099270890989,-0.00931720137179487,-8.51539647007318,1.30156029206484e-14,1.57057622972071e-13,22.4733977909494,"NFKBIA"
"240232_at",-1.00598914755604,-0.000910823141025642,-8.51471295310784,1.30681304414443e-14,1.57656670760364e-13,22.4694211155354,NA
"226701_at",-1.56806323386154,2.98620064102571e-05,-8.51352736177917,1.3159741630541e-14,1.58656862987834e-13,22.4625236649926,"GJA5"
"210084_x_at",-1.86919912736483,-0.0157377875833333,-8.50186348181474,1.40957209889065e-14,1.69380998916146e-13,22.3946849329888,"TPSAB1"
"36711_at",-1.38486680058461,-0.0153698177307692,-8.50089943858566,1.41759770234958e-14,1.70307963911148e-13,22.3890794361248,"MAFF"
"205193_at",-1.1564007601011,-0.015360623474359,-8.50004490959789,1.42474953933735e-14,1.71091985643026e-13,22.3841109107176,"MAFF"
"228647_at",-1.0393531729011,0.00336593706410256,-8.49143768821109,1.49881480640037e-14,1.795130329462e-13,22.3340757045447,"NINJ2-AS1"
"201818_at",-1.38324565983077,0.00204788433974359,-8.48928060065017,1.51796810917412e-14,1.81568379717994e-13,22.3215390913851,"LPCAT1"
"209301_at",-1.7628057435011,-0.0274297236217949,-8.48895398346628,1.52088933496308e-14,1.81843581619405e-13,22.3196409510795,"CA2"
"242277_at",-1.80908828451648,1.15150833333203e-05,-8.4848736139246,1.55785766752021e-14,1.85973510855169e-13,22.295930073284,NA
"205421_at",-1.54373132657363,-0.00506425368589743,-8.48048629126485,1.59860307831498e-14,1.90795946969814e-13,22.2704401482806,"SLC22A3"
"230372_at",-1.56570613990549,-0.0180947586730769,-8.47963778454787,1.60660450355414e-14,1.91667251214974e-13,22.2655109616332,"HAS2"
"214724_at",-1.09946086477363,-0.0067556261025641,-8.47848257159696,1.61756214356527e-14,1.92932395723017e-13,22.2588003321803,"DIXDC1"
"38241_at",-1.12874609544396,-0.00688032455769231,-8.47780830360083,1.62399210446629e-14,1.9361484586065e-13,22.2548836655039,"BTN3A3"
"200672_x_at",-1.20555381613187,-0.00256772307692308,-8.47726644600991,1.6291777626215e-14,1.94190743778789e-13,22.251736222829,"SPTBN1"
"201893_x_at",-1.19851431147033,-0.0124147081730769,-8.47016180141426,1.69871106902719e-14,2.02038346093239e-13,22.2104748880452,"DCN"
"226864_at",-1.04088042491648,0.00871815053205128,-8.4698879097083,1.70144985471991e-14,2.02320075699893e-13,22.2088844729715,"PKIA"
"225173_at",-1.14613841341099,-0.00734706021794872,-8.46609735569545,1.73980694428889e-14,2.06611521891823e-13,22.1868756886083,"ARHGAP18"
"1555236_a_at",-2.32384084497363,-0.0117578771730769,-8.46384319551573,1.7630229682629e-14,2.09050706549065e-13,22.1737892574432,"PGC"
"1555233_at",-1.06795078487692,-0.00781988907051282,-8.46237736994764,1.77828458995912e-14,2.10723255214597e-13,22.1652801563439,"RHOJ"
"208306_x_at",-1.18211646503077,-0.0115994476730769,-8.45837384303956,1.82063955611344e-14,2.15462051364723e-13,22.1420424883578,"HLA-DRB4"
"224975_at",-1.05200717085934,-0.0130181133910256,-8.45690539533269,1.83642470816858e-14,2.1718909997646e-13,22.1335201925909,"NFIA"
"1556590_s_at",-1.08160077650769,-0.00323803717307692,-8.45389183250251,1.86924604735431e-14,2.20927426803063e-13,22.1160323596656,NA
"235352_at",-1.06615172467692,-0.0054155051025641,-8.45192099657878,1.8910252032767e-14,2.23404932992985e-13,22.1045967571237,"MR1"
"204797_s_at",-1.18721721191209,-0.00392692415384615,-8.45024061408145,1.90979352941806e-14,2.25524754256874e-13,22.0948472613834,"EML1"
"205442_at",-1.3417991214022,-0.00126882355128206,-8.44739073241078,1.94204789408036e-14,2.29036817534175e-13,22.0783140243184,"MFAP3L"
"230708_at",-1.00266921654505,-0.00605271387179487,-8.44404900689846,1.98055844741768e-14,2.33377226535693e-13,22.0589300381469,"PRICKLE1"
"202995_s_at",-1.76233337320659,-0.0230371934679487,-8.43872507236781,2.04348453751947e-14,2.40481095757376e-13,22.0280539212891,"FBLN1"
"200696_s_at",-1.10509487606154,-0.0168287904102564,-8.43638921773735,2.07171593205333e-14,2.4343663998499e-13,22.0145094241731,"GSN"
"222486_s_at",-1.62033242281758,-0.0183069683717949,-8.4320583451058,2.12508790962204e-14,2.4954721103648e-13,21.9894004517092,"ADAMTS1"
"220146_at",-1.1681121553956,-0.0172522682371795,-8.43196163392994,2.12629519469156e-14,2.49593120045776e-13,21.9888398067112,"TLR7"
"201325_s_at",-1.4498347487978,-0.0243409025064103,-8.43125724149875,2.1351089814274e-14,2.50455017291446e-13,21.9847564405924,"EMP1"
"204821_at",-1.05259712272967,-0.0067942143974359,-8.42638913204384,2.19702143438255e-14,2.57292220325452e-13,21.9565394471896,"BTN3A3"
"226534_at",-1.1744631404044,0.00508720715384615,-8.42288680512016,2.24266336555334e-14,2.62296257716231e-13,21.9362426730481,"KITLG"
"212196_at",-1.22768952416923,-0.00822266749358974,-8.41277865541202,2.37973888961531e-14,2.77483949220979e-13,21.8776812664974,"IL6ST"
"1569344_a_at",-2.20661023595165,-0.00677452855128206,-8.40700490951252,2.4617359387974e-14,2.86800367470164e-13,21.8442429177295,"LOC105375172"
"230748_at",-1.3518814192989,-0.0266066393141026,-8.39744507515792,2.60371360656126e-14,3.02246372481395e-13,21.7888964858795,"SLC16A6"
"1554406_a_at",-1.0671415072967,-0.0103002805128205,-8.39166717018554,2.6934352222749e-14,3.11933003130439e-13,21.7554568682061,"CLEC7A"
"230730_at",-1.02983203774945,-0.00300625492307692,-8.3914962610908,2.69613539273866e-14,3.1217959042352e-13,21.7544678633461,"SGCD"
"217023_x_at",-1.37756378253187,-0.0103676240512821,-8.39041131237275,2.71333914814726e-14,3.14105055949505e-13,21.7481897336971,"TPSAB1"
"207980_s_at",-1.40766048557582,-0.0120403832371795,-8.38511620664242,2.79887898063321e-14,3.2318628989677e-13,21.7175536137658,"CITED2"
"232054_at",-1.41449970579121,0.0124407412371795,-8.38247961058329,2.84246501172823e-14,3.28080587959132e-13,21.7023016550616,"PCDH20"
"212099_at",-1.13973485276044,-0.0104853288076923,-8.38144685481769,2.85972076397763e-14,3.2993296638632e-13,21.6963279477585,"RHOB"
"207571_x_at",-1.12164916523297,-0.012522225724359,-8.37847937233216,2.90988369254959e-14,3.35366549093906e-13,21.6791648565243,"THEMIS2"
"203474_at",-1.04233462916703,-0.0175096368653846,-8.37383843604672,2.9900919308178e-14,3.43813409710753e-13,21.6523275603789,"IQGAP2"
"205098_at",-1.30182161287472,-0.0195816928589744,-8.37354302753945,2.99527107521561e-14,3.44264128731162e-13,21.6506194813431,"CCR1"
"215193_x_at",-1.34967353245714,-0.0122944340769231,-8.36988930938483,3.06006964550579e-14,3.51195020713747e-13,21.6294952257283,"HLA-DRB1"
"204823_at",-1.14541531493187,-0.000463880448717953,-8.36142925202727,3.21549954600023e-14,3.67797986773143e-13,21.580596099016,"NAV3"
"232544_at",-1.05061102769011,-0.00752040971153846,-8.35996064399452,3.2432684279418e-14,3.70741587492615e-13,21.5721094482398,NA
"211896_s_at",-1.37807103222637,-0.0145275989679487,-8.35825213343253,3.27587315971977e-14,3.74155765631248e-13,21.5622371811236,"DCN"
"1555993_at",-1.11570466360879,0.00296923042307692,-8.35604629254459,3.31845049070865e-14,3.78860473124859e-13,21.5494923248388,"CACNA1D"
"210785_s_at",-1.17547806928132,-0.0140701231217949,-8.3552255804721,3.33443178278593e-14,3.80526106708038e-13,21.5447507586367,"THEMIS2"
"204388_s_at",-1.48269549025494,0.00627724693589744,-8.35402307007642,3.3579857156405e-14,3.82814572565981e-13,21.5378037165653,"MAOA"
"204939_s_at",-1.74047131873846,-0.0102448972692308,-8.35029123783401,3.43213898574575e-14,3.90779256654829e-13,21.5162469005556,"PLN"
"226492_at",-1.76275645994505,-0.00256398348076923,-8.34873998698003,3.4634392883911e-14,3.9409686387676e-13,21.5072872211528,"SEMA6D"
"213524_s_at",-1.4915478196,-0.00691442114102564,-8.3476084079926,3.48645026877021e-14,3.96550173590621e-13,21.5007518711884,"G0S2"
"212298_at",-1.20511052614505,-0.00759703489743589,-8.34123015123703,3.61902133910886e-14,4.10518655011985e-13,21.4639210151226,"NRP1"
"205159_at",-1.4350324662945,-0.00673224943589744,-8.34018340051176,3.64125086029225e-14,4.12868914944999e-13,21.4578776382231,"CSF2RB"
"204135_at",-1.28140852266813,-0.0162794353205128,-8.33867068285588,3.67361566111424e-14,4.16193402966061e-13,21.4491445277719,"FILIP1L"
"204780_s_at",-1.30064537238022,-0.0116231349551282,-8.33540462010228,3.74447061455737e-14,4.23606312540708e-13,21.4302911891577,"FAS"
"205798_at",-1.50374261437582,-0.00194127844230769,-8.33514191414498,3.75022843601261e-14,4.24169920850206e-13,21.4287748418391,"IL7R"
"213268_at",-1.14659490981099,-0.004085301,-8.32255316254625,4.03669009768836e-14,4.55345638727277e-13,21.3561335114782,"CAMTA1"
"221245_s_at",-1.1859774053956,0.00131081369871794,-8.32236572536418,4.04111540980073e-14,4.55721196060119e-13,21.3550522524408,"FZD5"
"207002_s_at",-1.19434977131209,-0.0105492870192308,-8.32174668941337,4.05576482786239e-14,4.5720627303514e-13,21.3514813183233,"PLAGL1"
"210772_at",-1.01614140783956,-0.00263268978846154,-8.30629660255312,4.43896171333519e-14,4.98255454068161e-13,21.2623897908642,"FPR2"
"205863_at",-2.07139602347472,0.00814939563461538,-8.30328379606427,4.51777009458706e-14,5.06685292146764e-13,21.2450241087534,"S100A12"
"222519_s_at",-1.25409906558242,0.000670174897435899,-8.2949004245889,4.74444427318189e-14,5.30583944848067e-13,21.1967154680288,"IFT57"
"211367_s_at",-1.28303939828791,-0.00388892710897435,-8.29215000056267,4.82124343311671e-14,5.3873183058585e-13,21.1808704154421,"CASP1"
"227443_at",-1.14100508037802,0.00196697751282052,-8.28809939304497,4.93659918414694e-14,5.51058718646863e-13,21.1575387574148,"LURAP1L"
"225344_at",-1.21509756454945,-0.00765956157692307,-8.28713586949628,4.96443986910047e-14,5.5394030580218e-13,21.1519894709047,"NCOA7"
"218835_at",-3.42703954762637,0.026453286525641,-8.28207556521014,5.11323411036762e-14,5.69729111441511e-13,21.1228494034768,"SFTPA2"
"207978_s_at",-1.58643034425055,-0.0224705510897436,-8.27421247200079,5.35327030078375e-14,5.94777593365883e-13,21.0775829504934,"NR4A3"
"226743_at",-1.07640700488132,-0.00774403467307692,-8.27401550112556,5.35942464368019e-14,5.95252625389827e-13,21.0764492370728,"SLFN11"
"228302_x_at",-1.4814667863033,-0.0164370238461538,-8.26859746425001,5.53149165709756e-14,6.13705978798314e-13,21.0452685148974,"CAMK2N1"
"209312_x_at",-1.2935650360044,-0.0125868260128205,-8.25891904646039,5.85261439292116e-14,6.48018817199199e-13,20.9895890742519,"HLA-DRB1"
"211862_x_at",-1.08923490687033,-0.00784711857692307,-8.25200874444676,6.09314816561141e-14,6.72879975671186e-13,20.9498499646232,"CFLAR"
"204646_at",-1.22560989682637,-0.0136977155897436,-8.25088040631956,6.13334447344376e-14,6.77045445357436e-13,20.9433624538432,"DPYD"
"208485_x_at",-1.02358998968132,-0.00857963857051283,-8.2460989991673,6.30661968251551e-14,6.95069115340423e-13,20.9158750342202,"CFLAR"
"227004_at",-1.00382608692088,0.00281452950641026,-8.24465450717225,6.35991635460814e-14,7.00641601225468e-13,20.9075721401285,"CDKL5"
"235979_at",-1.03147051232527,-0.0101805315897436,-8.24330628501337,6.41006418764692e-14,7.05881690754472e-13,20.8998231138319,"C7"
"213652_at",-1.01505381206813,-0.00497626766025641,-8.24314640561134,6.41603695082609e-14,7.06397141132535e-13,20.8989042255928,"PCSK5"
"212915_at",-1.21704050201538,-0.00727467067307692,-8.24160698776128,6.47382975634775e-14,7.12329728171288e-13,20.8900569566699,"PDZRN3"
"205710_at",-1.05490483953187,-0.00401031607051282,-8.23825368982317,6.60151358849768e-14,7.2535722558503e-13,20.8707872756205,"LRP2"
"235708_at",-1.50985280183297,-0.0055735487051282,-8.2344781185534,6.74826925976444e-14,7.40738048138167e-13,20.8490946736263,"KLB"
"204867_at",-1.09756061073846,-0.0115502033974359,-8.23099718595901,6.88643864155123e-14,7.55601109224992e-13,20.8290983681142,"GCHFR"
"201137_s_at",-1.37899776301758,-0.0186181515448718,-8.22869947010829,6.97917673911821e-14,7.64855658872095e-13,20.8159008942678,"HLA-DPB1"
"241140_at",-1.22697907910769,-0.0011893445,-8.22291570973227,7.2181372651854e-14,7.89777176253776e-13,20.782686891012,"LMO7"
"228865_at",-1.67977921327472,0.00760861602564102,-8.22113115911414,7.29349334323599e-14,7.97543497082856e-13,20.7724407235405,"C1orf116"
"215382_x_at",-1.69025164215385,-0.0147263238205128,-8.21835042155074,7.41247411453472e-14,8.09376903520601e-13,20.7564765934906,"TPSAB1"
"211366_x_at",-1.11791794026593,-0.00451302182692308,-8.21195106938551,7.69365261552148e-14,8.38951848331944e-13,20.719746167359,"CASP1"
"226425_at",-1.04357992122857,-0.00653164617307692,-8.20817009409757,7.86473075229428e-14,8.56923383582482e-13,20.6980497545217,"CLIP4"
"203962_s_at",-1.5320175053011,-0.00414427607692308,-8.1981576873351,8.33621238293635e-14,9.07029675695612e-13,20.6406144687642,"NEBL"
"211355_x_at",-1.28547042491648,-0.00816455516025642,-8.19522899512232,8.47935083355879e-14,9.21503690766899e-13,20.6238195144657,"LEPR"
"213160_at",-1.22482806237143,-0.0173049887371795,-8.19175855510208,8.65212681442406e-14,9.39160281077299e-13,20.6039209090214,"DOCK2"
"211597_s_at",-2.04971356363077,-0.0074037692051282,-8.18966993484327,8.75778783400172e-14,9.49875123634287e-13,20.5919469072098,"HOPX"
"219477_s_at",-1.03206572054505,0.00318504507692308,-8.17828413265098,9.35669901919399e-14,1.01262375074115e-12,20.5266936880238,"THSD1"
"1555890_at",-1.05049016394286,-0.0143884990897436,-8.17075820220872,9.77470443743033e-14,1.05514701898619e-12,20.4835815731725,"OR2A1-AS1"
"220630_s_at",-1.46119753951868,0.0042721320448718,-8.16918920278659,9.86415640054929e-14,1.06354318911464e-12,20.474595584414,"CHIA"
"212157_at",-1.02334597524835,-0.00851545775641026,-8.167077104006,9.98585534080416e-14,1.07624017496248e-12,20.4625002358863,"SDC2"
"235350_at",-1.15372847383297,-0.0039618936025641,-8.16053462583986,1.03723656651023e-13,1.11547815251666e-12,20.4250413542746,"PGCKA1"
"202274_at",-1.51238537563297,0.00252633737820513,-8.15866123770867,1.04857481304232e-13,1.12722823246341e-12,20.4143174962093,"ACTG2"
"201466_s_at",-1.10388318124615,-0.0125591517884615,-8.1578987030878,1.05322500956479e-13,1.13178218156357e-12,20.4099527913834,"JUN"
"212830_at",-1.08265496245055,0.00537380859615385,-8.15529932575968,1.06923117819292e-13,1.14853074003336e-12,20.3950753266769,"MEGF9"
"244414_at",-1.19941703385494,-0.00315445315384615,-8.15435184284475,1.07512530447709e-13,1.15463516052416e-12,20.3896529049283,NA
"244548_at",-1.24986983511868,-0.00836823519871795,-8.15001622413721,1.10251030599369e-13,1.18241959553168e-12,20.364843475105,NA
"204670_x_at",-1.26212492585055,-0.0128103709102564,-8.14946329409912,1.10605215457926e-13,1.18598551778037e-12,20.361679858556,"HLA-DRB5"
"205896_at",-1.19479426763956,-0.00356853582051282,-8.14648705898659,1.12531152036368e-13,1.20545468996638e-12,20.3446526568657,"SLC22A4"
"210664_s_at",-1.53126074418901,-0.00350071106410256,-8.11569188818408,1.34519556833059e-13,1.42701916372672e-12,20.1686183885511,"TFPI"
"1554899_s_at",-1.49565636026374,-0.0202062962307692,-8.1093366921834,1.39562225931082e-13,1.47793234607436e-12,20.1323236369417,"FCER1G"
"205011_at",-1.06913965838901,-0.01127355025,-8.10744284046795,1.41100889139985e-13,1.49278078826019e-12,20.1215100030533,"VWA5A"
"206522_at",-1.07299262081099,0.00334920727564102,-8.10588146607295,1.42382076209246e-13,1.50546122930584e-12,20.1125955369223,"MGAM"
"242874_at",-1.52640911712967,0.00613628670512821,-8.10347129812368,1.44382429659662e-13,1.52454796091966e-12,20.0988363564189,NA
"211695_x_at",-1.54608419284396,-0.00805551656410256,-8.10288848873171,1.44870311023017e-13,1.52940418134455e-12,20.0955094593827,"MUC1"
"209318_x_at",-1.22489120412088,-0.00760314560897436,-8.09600450345946,1.50758251493592e-13,1.58880250586202e-12,20.0562203924747,"PLAGL1"
"213478_at",-1.25257444184396,-0.00686840899358975,-8.08949112490054,1.56547515944064e-13,1.64759103642766e-12,20.0190589604658,"KAZN"
"242405_at",-1.05952625716923,-0.00269793641025641,-8.08589356140026,1.59839101885709e-13,1.68093919900003e-12,19.9985386266384,NA
"207275_s_at",-1.16676475338681,-0.012009611301282,-8.07814730012391,1.67161374591368e-13,1.75187812071747e-12,19.9543669160315,"ACSL1"
"1562255_at",-1.08616996715385,0.00515823649358975,-8.07366393750217,1.71550339367451e-13,1.79512245070151e-12,19.9288091951548,"SYTL3"
"209220_at",-1.87029260493407,0.00431474199358975,-8.07320567014993,1.72005345521199e-13,1.79953927791266e-12,19.9261971359605,"GPC3"
"238625_at",-1.35066062925714,0.00814212556410257,-8.07063549584352,1.7457949896885e-13,1.82542247200647e-12,19.9115486259614,"FYB2"
"205462_s_at",-1.07498535709451,-0.0170921341923077,-8.0696120614073,1.75615121445292e-13,1.83554898968101e-12,19.9057161701471,"HPCAL1"
"221646_s_at",-1.39611002199341,0.015899144724359,-8.06677926392986,1.7851353508927e-13,1.86370584896045e-12,19.8895739004301,"ZDHHC11"
"1555370_a_at",-1.10852928305275,0.00442744878846154,-8.06548392806054,1.79854633509094e-13,1.87699028194498e-12,19.8821933952631,"CAMTA1"
"213486_at",-1.09900584575385,0.00451836555128205,-8.06133119673526,1.84221804030928e-13,1.91890400750448e-12,19.8585354193596,"COPG2IT1"
"226147_s_at",-2.51257700238242,0.00671733705128205,-8.06081929834072,1.84767365154066e-13,1.9242201313902e-12,19.8556194956757,"PIGR"
"243366_s_at",-1.00023930151868,-0.0078730891474359,-8.05724426346884,1.88622426897838e-13,1.96063330620519e-12,19.8352571587654,"ITGA4"
